Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,ID
"Ford Ikon 1.3 Flair",2005,150000,15858,Petrol,Individual,Manual,"First Owner","13.8 kmpl","1299 CC","70 bhp","10.7@ 2,500(kgm@ rpm)",5,169
"Ford Ikon 1.3 Flair",2005,120000,90000,Petrol,Individual,Manual,"Second Owner","13.8 kmpl","1299 CC","70 bhp","10.7@ 2,500(kgm@ rpm)",5,170
"Honda Accord V6 AT",2005,285000,80000,Petrol,Individual,Automatic,"Second Owner","9.0 kmpl","2997 CC","218 bhp","196Nm@ 5000rpm",5,171
"Honda City 1.3 EXI",2005,55000,130000,Petrol,Individual,Manual,"First Owner","13.0 kmpl","1343 CC","90 bhp","11.3kgm@ 4700rpm",5,172
"Honda City 1.5 EXI",2005,100000,120000,Petrol,Individual,Manual,"Second Owner","13.0 kmpl","1493 CC","100 bhp","13.1kgm@ 4600rpm",5,173
"Honda City 1.5 EXI",2005,75000,120000,Petrol,Individual,Manual,"First Owner","13.0 kmpl","1493 CC","100 bhp","13.1kgm@ 4600rpm",5,174
"Honda City ZXi AT",2005,110000,100000,Petrol,Individual,Automatic,"Second Owner","12.0 kmpl","1493 CC","100 bhp","13.1kgm@ 4600rpm",5,175
"Honda CR-V 2.4L 4WD",2005,476999,85000,Petrol,Individual,Manual,"Third Owner","11.1 kmpl","2354 CC","158.8 bhp","218Nm@ 4200rpm",5,176
"Hyundai Accent CRDi",2005,100000,100000,Diesel,Individual,Manual,"Third Owner","13.1 kmpl","1493 CC","82 bhp","187Nm@ 2500rpm",5,177
"Hyundai Accent CRDi",2005,130000,79000,Diesel,Individual,Manual,"Second Owner","13.1 kmpl","1493 CC","82 bhp","187Nm@ 2500rpm",5,178
"Hyundai Accent CRDi",2005,200000,200000,Diesel,Individual,Manual,"Second Owner","13.1 kmpl","1493 CC","82 bhp","187Nm@ 2500rpm",5,179
"Hyundai Accent CRDi",2005,130000,79000,Diesel,Individual,Manual,"Second Owner","13.1 kmpl","1493 CC","82 bhp","187Nm@ 2500rpm",5,180
"Hyundai Accent GLE",2005,150000,120000,Petrol,Individual,Manual,"First Owner","13.2 kmpl","1495 CC","94 bhp","12.5@ 3,500(kgm@ rpm)",5,181
"Hyundai Accent GLE",2005,80500,50000,Petrol,Individual,Manual,"Third Owner","13.2 kmpl","1495 CC","94 bhp","12.5@ 3,500(kgm@ rpm)",5,182
"Hyundai Getz GLS",2005,65000,86000,Petrol,Individual,Manual,"First Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,183
"Hyundai Getz GLS",2005,65000,85000,Petrol,Individual,Manual,"First Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,184
"Hyundai Getz GLS",2005,130000,50000,Petrol,Individual,Manual,"Second Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,185
"Hyundai Getz GLS",2005,150000,89000,Petrol,Individual,Manual,"Second Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,186
"Hyundai Getz GLX",2005,95000,120000,Petrol,Individual,Manual,"Fourth & Above Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,187
"Mahindra Bolero DI",2005,160000,300000,Diesel,Individual,Manual,"Third Owner","13.6 kmpl","2523 CC","63 bhp","180 Nm at 1440-1500rpm",7,188
"Mahindra Bolero DI",2005,150000,100000,Diesel,Individual,Manual,"Second Owner","13.6 kmpl","2523 CC","63 bhp","180 Nm at 1440-1500rpm",7,189
"Mahindra Bolero DI AC BSIII",2005,250000,80000,Diesel,Individual,Manual,"First Owner","13.6 kmpl","2523 CC","63 bhp","180 Nm at 1440-1500rpm",7,190
"Mahindra Bolero DI AC BSIII",2005,250000,80000,Diesel,Individual,Manual,"First Owner","13.6 kmpl","2523 CC","63 bhp","180 Nm at 1440-1500rpm",7,191
"Mahindra Scorpio 2.6 CRDe",2005,151000,200000,Diesel,Individual,Manual,"Second Owner","10.5 kmpl","2179 CC","120 bhp","290Nm@ 1800-2800rpm",8,192
"Maruti 800 AC",2005,45000,55425,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,193
"Maruti 800 AC",2005,40000,96000,Petrol,Individual,Manual,"Fourth & Above Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,194
"Maruti Alto AX",2005,80000,90000,Petrol,Individual,Automatic,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,195
"Maruti Alto LX",2005,85000,150000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,196
"Maruti Alto LX",2005,95000,70000,Petrol,Individual,Manual,"Third Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,197
"Maruti Alto LX",2005,110000,90000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,198
"Maruti Alto LX",2005,55000,39000,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,199
"Maruti Alto LX",2005,90000,100000,Petrol,Individual,Manual,"Fourth & Above Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,200
"Maruti Alto LX",2005,110000,45000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,201
"Maruti Alto LX",2005,85000,80000,Petrol,Individual,Manual,"Fourth & Above Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,202
"Maruti Alto LX BSIII",2005,110000,50800,Petrol,Dealer,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,203
"Maruti Alto LXI",2005,90000,99361,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,204
"Maruti Alto LXI",2005,90000,40000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,205
"Maruti Alto LXI",2005,80000,40000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,206
"Maruti Alto LXi BSIII",2005,180000,49455,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,207
"Maruti Alto LXi BSIII",2005,125000,70000,Petrol,Individual,Manual,"Fourth & Above Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,208
"Maruti Baleno LXI",2005,50000,90000,Petrol,Individual,Manual,"Second Owner","15.4 kmpl","1590 CC","94 bhp","130Nm@ 3000rpm",5,209
"Maruti Esteem Vxi - BSIII",2005,93000,80000,Petrol,Individual,Manual,"Third Owner","15.9 kmpl","1298 CC","85 bhp","110Nm@ 4500rpm",5,210
"Maruti Swift ZXI ABS",2005,130000,120000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","1298 CC","88.2 bhp","11.5@ 4,500(kgm@ rpm)",5,211
"Maruti Wagon R LX",2005,110000,110000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,212
"Maruti Wagon R LXI",2005,130000,140000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,213
"Maruti Wagon R LXI",2005,65000,90000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,214
"Maruti Wagon R LXI",2005,89000,90000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,215
"Maruti Wagon R LXI",2005,65000,35000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,216
"Maruti Wagon R LXI",2005,150000,150000,Petrol,Individual,Manual,"Third Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,217
"Maruti Wagon R LXI",2005,130000,140000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,218
"Maruti Wagon R LXI",2005,65000,35000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,219
"Maruti Wagon R LXI",2005,70000,188000,Petrol,Individual,Manual,"Fourth & Above Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,220
"Maruti Wagon R VXI",2005,120000,60000,Petrol,Individual,Manual,"Fourth & Above Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,221
"Maruti Wagon R VXI",2005,70000,50000,Petrol,Individual,Manual,"Third Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,222
"Maruti Wagon R VXI",2005,98000,70000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,223
"Maruti Wagon R VXI",2005,150000,80000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,224
"Maruti Zen LX",2005,92000,100000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,225
"Maruti Zen LXI",2005,85000,90000,Petrol,Individual,Manual,"First Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,226
"Maruti Zen LXI",2005,60000,90000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,227
"Maruti Zen LXi - BS III",2005,60000,70000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,228
"Mercedes-Benz E-Class E270 CDI",2005,800000,120005,Diesel,Individual,Automatic,"Second Owner","11.0 kmpl","2987 CC","198.5 bhp","46.5@ 1,400-2,800(kgm@ rpm)",5,229
"Skoda Octavia L and K 1.9 TDI MT",2005,250000,120000,Diesel,Individual,Manual,"Third Owner","16.4 kmpl","1896 CC","90 bhp","21.4@ 1,900(kgm@ rpm)",5,230
"Skoda Octavia L and K 1.9 TDI MT",2005,250000,120000,Diesel,Individual,Manual,"Third Owner","16.4 kmpl","1896 CC","90 bhp","21.4@ 1,900(kgm@ rpm)",5,231
"Tata Indigo GLS",2005,90000,74000,Petrol,Individual,Manual,"Second Owner","12.8 kmpl","1396 CC","85 bhp","12@ 3,500(kgm@ rpm)",5,232
"Tata Indigo GLX",2005,100000,90000,Petrol,Individual,Manual,"Second Owner","12.8 kmpl","1396 CC","85 bhp","12@ 3,500(kgm@ rpm)",5,233
"Tata Indigo LS",2005,90000,120000,Diesel,Individual,Manual,"Fourth & Above Owner","16.1 kmpl","1405 CC","70 bhp","13.5@ 2,500(kgm@ rpm)",5,234
"Tata Indigo LX",2005,140000,90000,Diesel,Individual,Manual,"Third Owner","16.1 kmpl","1405 CC","70 bhp","13.5@ 2,500(kgm@ rpm)",5,235
"Tata Sumo EX TC",2005,225000,188000,Diesel,Individual,Manual,"First Owner","12.3 kmpl","1948 CC","90 bhp","190@ 21,800(kgm@ rpm)",7,236
"Toyota Corolla DX",2005,275000,96000,Petrol,Individual,Manual,"Second Owner","13.4 kmpl","1794 CC","125 bhp","16.1@ 4,200(kgm@ rpm)",5,237
"Toyota Innova 2.5 E Diesel MS 7-seater",2005,300000,185000,Diesel,Individual,Manual,"Second Owner","11.4 kmpl","2494 CC","100.6 bhp","200Nm@ 1400-3400rpm",7,238
"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",2005,310000,200000,Diesel,Individual,Manual,"Second Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,239
"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",2005,310000,200000,Diesel,Individual,Manual,"Second Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,240
"Toyota Innova 2.5 G1 Diesel 8-seater",2005,250000,240000,Diesel,Individual,Manual,"Third Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,241
"Toyota Innova 2.5 G2",2005,245000,120000,Diesel,Individual,Manual,"First Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,242
"Chevrolet Optra 1.6 LT Royale",2006,190000,94000,Petrol,Individual,Manual,"Second Owner","17.4 kmpl","1599 CC","104 bhp","148Nm@ 3500rpm",5,243
"Chevrolet Tavera LS B3 10 Seats BSII",2006,225000,100000,Diesel,Individual,Manual,"First Owner","14.8 kmpl","2499 CC","80 bhp","19@ 1,800(kgm@ rpm)",10,244
"Ford Fiesta 1.4 Duratec EXI",2006,140000,60000,Petrol,Individual,Manual,"Second Owner","16.6 kmpl","1388 CC","68 bhp","16.3@ 2,000(kgm@ rpm)",5,245
"Ford Fiesta 1.4 Duratorq ZXI",2006,180000,114321,Diesel,Individual,Manual,"Second Owner","17.8 kmpl","1399 CC","68 bhp","16.3@ 2,000(kgm@ rpm)",5,246
"Ford Fiesta 1.4 ZXi TDCi Limited Edition",2006,55000,201000,Diesel,Individual,Manual,"First Owner","17.8 kmpl","1399 CC","68 bhp","16.3@ 2,000(kgm@ rpm)",5,247
"Honda Accord VTi-L MT",2006,200000,60000,Petrol,Individual,Manual,"Third Owner","11.9 kmpl","2354 CC","144 bhp","20@ 4,700(kgm@ rpm)",5,248
"Honda City 2017-2020 EXi",2006,158000,140000,Petrol,Individual,Manual,"Third Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,249
"Honda City 2017-2020 EXi",2006,150000,140000,Petrol,Individual,Manual,"Third Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,250
"Honda City 2017-2020 GXi",2006,270000,70000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,251
"Honda City 2017-2020 GXi",2006,165000,110000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,252
"Honda City 2017-2020 GXi",2006,93150,80000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,253
"Honda City 2017-2020 GXi",2006,200000,100000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,254
"Honda City 2017-2020 GXi",2006,220000,100000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,255
"Honda City 2017-2020 GXi",2006,200000,178500,Petrol,Individual,Manual,"Third Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,256
"Honda City 2017-2020 GXi",2006,180000,120000,Petrol,Individual,Manual,"Second Owner","17.7 kmpl","1497 CC","78 bhp","12.7@ 2,700(kgm@ rpm)",5,257
"Honda City 2017-2020 VTEC",2006,150000,120000,Petrol,Individual,Manual,"Second Owner","16.9 kmpl","1497 CC","100 bhp","13.5@ 4,800(kgm@ rpm)",5,258
"Honda City 2017-2020 VTEC",2006,150000,80000,Petrol,Individual,Manual,"Second Owner","16.9 kmpl","1497 CC","100 bhp","13.5@ 4,800(kgm@ rpm)",5,259
"Honda City 2017-2020 VTEC",2006,160000,70000,Petrol,Individual,Manual,"Second Owner","16.9 kmpl","1497 CC","100 bhp","13.5@ 4,800(kgm@ rpm)",5,260
"Honda Civic 1.8 (E) MT",2006,150000,80000,Petrol,Individual,Manual,"Third Owner","13.5 kmpl","1799 CC","130 bhp","172Nm@ 4300rpm",5,261
"Honda Civic 1.8 S MT",2006,121000,70000,Petrol,Individual,Manual,"Second Owner","13.5 kmpl","1799 CC","130 bhp","172Nm@ 4300rpm",5,262
"Honda CR-V 2.0L 2WD AT",2006,125000,200000,Petrol,Individual,Automatic,"Third Owner","13.1 kmpl","1997 CC","141.1 bhp","190Nm@ 4200rpm",5,263
"Hyundai Accent CRDi",2006,120000,90000,Diesel,Individual,Manual,"Second Owner","13.1 kmpl","1493 CC","82 bhp","187Nm@ 2500rpm",5,264
"Hyundai Accent GLS 1.6 ABS",2006,110000,140000,Petrol,Individual,Manual,"Second Owner","14.4 kmpl","1599 CC","94 bhp","12.5kgm@ 3500rpm",5,265
"Hyundai Elantra CRDi",2006,155000,110000,Diesel,Individual,Manual,"Fourth & Above Owner","14.9 kmpl","1991 CC","112.2 bhp","25@ 1,800-2,800(kgm@ rpm)",5,266
"Hyundai Elantra GLS",2006,140000,120000,Petrol,Individual,Automatic,"First Owner","13.1 kmpl","1795 CC","127 bhp","16.6@ 4,500(kgm@ rpm)",5,267
"Hyundai Elantra GT",2006,175000,25000,Petrol,Individual,Manual,"Third Owner","13.0 kmpl","1795 CC","127 bhp","16.6@ 4,500(kgm@ rpm)",5,268
"Hyundai Getz GLE",2006,81000,100000,Petrol,Individual,Manual,"Fourth & Above Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,269
"Hyundai Getz GLE",2006,90000,100000,Petrol,Individual,Manual,"Third Owner","15.3 kmpl","1341 CC","83 bhp","115Nm@ 3200rpm",5,270
"Hyundai Tucson CRDi",2006,282000,128000,Diesel,Individual,Manual,"Fourth & Above Owner","12.6 kmpl","1991 CC","112 bhp","25@ 1,800-2,800(kgm@ rpm)",7,271
"Hyundai Verna 1.6 Xi ABS",2006,170000,90000,Petrol,Individual,Manual,"Third Owner","13.9 kmpl","1599 CC","103.2 bhp","14.9@ 3,000(kgm@ rpm)",5,272
"Hyundai Verna CRDi SX",2006,135000,120000,Diesel,Individual,Manual,"Second Owner","16.8 kmpl","1493 CC","110 bhp","24@ 1,900-2,750(kgm@ rpm)",5,273
"Hyundai Verna Xi (Petrol)",2006,170000,110000,Petrol,Individual,Manual,"Fourth & Above Owner","13.9 kmpl","1599 CC","103.2 bhp","14.9@ 3,000(kgm@ rpm)",5,274
"Mahindra Bolero 2011-2019 Camper",2006,170000,120000,Diesel,Individual,Manual,"Second Owner","14.0 kmpl","2523 CC","83 bhp","176Nm@ 1500rpm",7,275
"Mahindra Bolero DI BSIII",2006,145000,170000,Diesel,Individual,Manual,"First Owner","13.6 kmpl","2523 CC","63 bhp","180 Nm at 1440-1500rpm",7,276
"Mahindra Scorpio 2.6 CRDe",2006,310000,90000,Diesel,Individual,Manual,"Third Owner","10.5 kmpl","2179 CC","120 bhp","290Nm@ 1800-2800rpm",8,277
"Mahindra Scorpio 2.6 CRDe",2006,250000,120000,Diesel,Individual,Manual,"Third Owner","10.5 kmpl","2179 CC","120 bhp","290Nm@ 1800-2800rpm",8,278
"Mahindra Scorpio 2.6 DX",2006,350000,90000,Diesel,Individual,Manual,"First Owner","12.7 kmpl","2609 CC","116.6 bhp","28.3@ 1,700-2,200(kgm@ rpm)",8,279
"Mahindra Scorpio 2.6 SLX Turbo 7 Seater",2006,229999,80000,Diesel,Individual,Manual,"Second Owner","10.5 kmpl","2179 CC","120 bhp","290Nm@ 1800-2800rpm",7,280
"Mahindra Scorpio 2.6 SPORTZ CRDe",2006,220000,120000,Diesel,Individual,Manual,"Second Owner","10.5 kmpl","2179 CC","120 bhp","290Nm@ 1800-2800rpm",8,281
"Mahindra Scorpio 2.6 Turbo 9 Str",2006,250000,185000,Diesel,Individual,Manual,"First Owner","12.7 kmpl","2609 CC","116.6 bhp","28.3@ 1,700-2,200(kgm@ rpm)",9,282
"Maruti 800 AC",2006,50000,40000,Petrol,Individual,Manual,"Third Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,283
"Maruti 800 AC",2006,155000,70000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,284
"Maruti 800 AC",2006,120000,40000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,285
"Maruti 800 EX 5 Speed",2006,65000,120000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,286
"Maruti 800 Std",2006,114999,59000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,287
"Maruti 800 Std",2006,81000,80000,Petrol,Individual,Manual,"First Owner","16.1 kmpl","796 CC","37 bhp","59Nm@ 2500rpm",4,288
"Maruti Alto LX",2006,65000,100000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,289
"Maruti Alto LX",2006,100000,42500,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,290
"Maruti Alto LX",2006,120000,100000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,291
"Maruti Alto LX",2006,120000,30000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,292
"Maruti Alto LX",2006,150000,100000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,293
"Maruti Alto LX",2006,100000,40000,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,294
"Maruti Alto LX BSIII",2006,85000,60000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,295
"Maruti Alto LXi",2006,94500,44000,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,296
"Maruti Alto LXi",2006,85000,150000,Petrol,Individual,Manual,"Second Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,297
"Maruti Alto LXi",2006,120000,120000,Petrol,Individual,Manual,"Fourth & Above Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,298
"Maruti Alto LXi BSIII",2006,120000,70000,Petrol,Individual,Manual,"Third Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,299
"Maruti Alto LXi BSIII",2006,110000,120000,Petrol,Individual,Manual,"Third Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,300
"Maruti Alto LXi BSIII",2006,160000,90000,Petrol,Individual,Manual,"First Owner","19.7 kmpl","796 CC","46.3 bhp","62Nm@ 3000rpm",5,301
"Maruti Esteem LX - BSIII",2006,135000,70000,Petrol,Individual,Manual,"Second Owner","15.9 kmpl","1298 CC","85 bhp","110Nm@ 4500rpm",5,302
"Maruti Swift VXI BSIII W/ ABS",2006,215000,102000,Petrol,Individual,Manual,"Third Owner","16.1 kmpl","1298 CC","88.2 bhp","11.5@ 4,500(kgm@ rpm)",5,303
"Maruti Swift VXi BSIV",2006,189000,93000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","1197 CC","85 bhp","113Nm@ 4,500rpm",5,304
"Maruti Swift ZXI BSIII",2006,120000,44000,Petrol,Individual,Manual,"Second Owner","16.1 kmpl","1298 CC","88.2 bhp","11.5@ 4,500(kgm@ rpm)",5,305
"Maruti Wagon R AX",2006,75000,60000,Petrol,Individual,Automatic,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,306
"Maruti Wagon R AX BSIII",2006,100000,100000,Petrol,Individual,Automatic,"Second Owner","16.0 kmpl","1061 CC","64 bhp","8.6@ 3,500(kgm@ rpm)",5,307
"Maruti Wagon R LX",2006,65000,198000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,308
"Maruti Wagon R LX",2006,130000,80000,Petrol,Individual,Manual,"Third Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,309
"Maruti Wagon R LX BSIII",2006,80000,90000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","1061 CC","64 bhp","8.6@ 3,500(kgm@ rpm)",5,310
"Maruti Wagon R LXI",2006,140000,150000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,311
"Maruti Wagon R LXI",2006,90000,168000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,312
"Maruti Wagon R LXI",2006,80000,150000,Petrol,Individual,Manual,"Fourth & Above Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,313
"Maruti Wagon R LXI",2006,70000,110000,Petrol,Individual,Manual,"Fourth & Above Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,314
"Maruti Wagon R LXI",2006,125000,59000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,315
"Maruti Wagon R LXI BSIII",2006,150000,100000,Petrol,Individual,Manual,"Second Owner","14.0 kmpl","1061 CC","64 bhp","8.6@ 3,500(kgm@ rpm)",5,316
"Maruti Wagon R LXI BSIII",2006,150000,50000,Petrol,Individual,Manual,"Third Owner","14.0 kmpl","1061 CC","64 bhp","8.6@ 3,500(kgm@ rpm)",5,317
"Maruti Wagon R LXI DUO BSIII",2006,110000,120000,LPG,Individual,Manual,"Third Owner","17.3 km/kg","1061 CC","57.5 bhp","7.8@ 4,500(kgm@ rpm)",5,318
"Maruti Wagon R PRIMEA",2006,120000,90000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67 bhp","90Nm@ 3500rpm",5,319
"Maruti Wagon R VXI",2006,250000,70000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,320
"Maruti Wagon R VXI",2006,135000,62900,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,321
"Maruti Zen D",2006,80000,110000,Diesel,Individual,Manual,"Second Owner","20.8 kmpl","1527 CC","58 bhp","789Nm@ 2250rpm",5,322
"Maruti Zen LX - BS III",2006,100000,120000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,323
"Maruti Zen LXI",2006,120000,141000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,324
"Maruti Zen LXI",2006,150000,106000,Petrol,Individual,Manual,"Second Owner","17.3 kmpl","993 CC","60 bhp","78Nm@ 4500rpm",5,325
"Mercedes-Benz New C-Class C 200 Kompressor Elegance MT",2006,650000,40000,Petrol,Individual,Manual,"First Owner","11.7 kmpl","1796 CC","178 bhp","24.5@ 3,500-4,500(kgm@ rpm)",5,326
"Skoda Octavia Classic 1.9 TDI MT",2006,280000,150000,Diesel,Individual,Manual,"Third Owner","18.7 kmpl","1896 CC","66 bhp","210 / 1900",5,327
"Skoda Octavia RS 1.8 Turbo Petrol MT",2006,100000,120000,Petrol,Individual,Manual,"Third Owner","13.1 kmpl","1781 CC","149.5 bhp","21.4@ 1,750-4,600(kgm@ rpm)",5,328
"Tata Indica V2 DL BSIII",2006,67500,110000,Diesel,Individual,Manual,"Fourth & Above Owner","17.88 kmpl","1396 CC","52.8 bhp","85Nm@ 2500rpm",5,329
